Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Website,Comment_Name,Comment_Author__URL,Comment_Timestamp,Comment_Content,Comment_Image_URL,Comment_Video_URL,Comment_Number_of_Likes,Comment_Number_of_Retweets,Comment_Number_of_Reviews,Comment_Number_of_share
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311965396170350598,@BancoSabadell,https://twitter.com/BancoSabadell,1601631900000,"""La marca personal consiste en mirar hacia dentro: descubre en qué eres bueno y lo que quieres y una vez que lo averigües, comunícalo al mundo de manera que enamore"" Ya puedes ver la interesante ponencia de 
     organizada por #SabadellHubEmpresa  En este vídeo de 2 minutos, te cuento cuáles son las herramientas necesarias para brillar en el nuevo mercado laboral.  
    Y tú, estas preparado?
    
    Puedes ver la conferencia completa en este link:
    https://bancsabadell.tv/mundo-valientes-herramientas-actitudes-afrontar-la-nueva/?fbclid=IwAR0T5hIEM2_lJ_6f7ZLnpLQYPnedyPoHx6y5Q1aDnn5alV4YfxrFt7JKgAw…
    
    Gracias @BancoSabadell por contar una vez más conmigo!",https://pbs.twimg.com/ext_tw_video_thumb/1311929064446398464/pu/img/Yrqj-diJxyzVfAQW.jpg,https://video.twimg.com/ext_tw_video/1311929064446398464/pu/vid/400x224/8lCVR-dGgfKOxc2y.mp4?tag=10,,,2,null,null,@BancoSabadell,https://twitter.com/BancoSabadell,1601623247000,"""La marca personal consiste en mirar hacia dentro: descubre en qué eres bueno y lo que quieres y una vez que lo averigües, comunícalo al mundo de manera que enamore"" Ya puedes ver la interesante ponencia de 
     organizada por #SabadellHubEmpresa  En este vídeo de 2 minutos, te cuento cuáles son las herramientas necesarias para brillar en el nuevo mercado laboral.  
    Y tú, estas preparado?
    
    Puedes ver la conferencia completa en este link:
    https://bancsabadell.tv/mundo-valientes-herramientas-actitudes-afrontar-la-nueva/?fbclid=IwAR0T5hIEM2_lJ_6f7ZLnpLQYPnedyPoHx6y5Q1aDnn5alV4YfxrFt7JKgAw…
    
    Gracias @BancoSabadell por contar una vez más conmigo!",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311720942071173121,@BancoSabadell,https://twitter.com/BancoSabadell,1601573617000,"#SouthSummit2020 | La edición más innovadora y global de  llega del 06-08/10. La plataforma que conecta #startups, inversores y corporaciones contará con la participación de ,  y #SabadellVentureCapital de  Welcome our partners: @BancoSabadell @GoogleStartupES @bbva @WayraES @Endesa @ferrovial_es @la_Mutua; to #SouthSummit2020. It is going to be best to date: new format, +networking, global reach
    
    Register and get the best out of the South Summit experience https://bit.ly/2G8sEyh",https://pbs.twimg.com/tweet_video_thumb/EjQQUiXXgAIHX7y.jpg,https://video.twimg.com/tweet_video/EjQQUiXXgAIHX7y.mp4,3,3,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311727584724414467,@BancoSabadell,https://twitter.com/BancoSabadell,1601575201000,"#SabadellHubEmpresa | ""Invierte en encontrar aquello que te gusta, fomenta las creencias potenciadoras y olvida el confort"" , doctora en Periodismo con #InteligenciaEmocional, te da las claves para potenciar la actitud positiva  #EstarDondeEstés",https://pbs.twimg.com/ext_tw_video_thumb/1311565461499400192/pu/img/5tfp84tKu4o9WnDN.jpg,https://video.twimg.com/ext_tw_video/1311565461499400192/pu/vid/1280x720/23LN81_kDPUjdATq.mp4?tag=10,12,6,1,null,https://twitter.com/ThinkTa68536472/status/1311739258567352321,@ThinkTa68536472,https://twitter.com/ThinkTa68536472,1601577984000,"Realmente cada minuto lleno de contenido 100% práctico, útil y aprovechable. GRACIAS.  Seguimos_______",null,null,2,1,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311727584724414467,@BancoSabadell,https://twitter.com/BancoSabadell,1601575201000,"#SabadellHubEmpresa | ""Invierte en encontrar aquello que te gusta, fomenta las creencias potenciadoras y olvida el confort"" , doctora en Periodismo con #InteligenciaEmocional, te da las claves para potenciar la actitud positiva  #EstarDondeEstés",https://pbs.twimg.com/ext_tw_video_thumb/1311565461499400192/pu/img/5tfp84tKu4o9WnDN.jpg,https://video.twimg.com/ext_tw_video/1311565461499400192/pu/vid/1280x720/23LN81_kDPUjdATq.mp4?tag=10,12,6,1,null,https://twitter.com/BancoSabadell/status/1311727584724414467/retweets,@BancoSabadell,https://twitter.com/BancoSabadell,null,"#SabadellHubEmpresa | ""Invierte en encontrar aquello que te gusta, fomenta las creencias potenciadoras y olvida el confort"" , doctora en Periodismo con #InteligenciaEmocional, te da las claves para potenciar la actitud positiva  #EstarDondeEstés",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311002809777762309,@BancoSabadell,https://twitter.com/BancoSabadell,1601402401000,"#SabadellHubEmpresa | , Lead Advisor de Ciber Riesgo en , analiza en esta sesión las claves para definir la estrategia de #Ciberseguridad adecuada para cada tipo de negocio y en el nuevo contexto de #Teletrabajo   #EstarDondeEstés",https://pbs.twimg.com/ext_tw_video_thumb/1310887109260177415/pu/img/YylUUJRo_xTKhv7R.jpg,https://video.twimg.com/ext_tw_video/1310887109260177415/pu/vid/1280x720/RkU-z2PUle2XB-Dp.mp4?tag=10,1,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/sabadellprensa/status/1311198682201632768,@sabadellprensa,https://twitter.com/sabadellprensa,1601449101000,"'Transformación si o sí'
    En menos de una semana comienza la Barcelona New Economy Week (). Con un carácter novedoso, ajustado a la #NuevaNormalidad, la #BNEW se propone acelerar el camino hacia la nueva economía
     vía  
    #EstarDondeEstés",https://pbs.twimg.com/media/EjJQPH-WAAAsYfx?format=jpg&name=small,null,1,3,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311208131628851200,@BancoSabadell,https://twitter.com/BancoSabadell,1601451354000,"Arrancamos el ciclo de jornadas de #SabadellNegocioInternacional con una sesión dedicada a #China a cargo de Carlos Dalmau, dir Soluciones Internacionales , Guillermo Díaz, dir oficina  #Shanghai y Eva Wu, dir Asian Desk Corporate & Investment Banking",https://pbs.twimg.com/media/EjJY0r8WkAA_cw8?format=jpg&name=small,null,5,3,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1311208937816035328,@BancoSabadell,https://twitter.com/BancoSabadell,1601451546000,"#SabadellNegocioInternacional | Carlos Dalmau, dir Soluciones Internacionales : ""Con estas sesiones informativas queremos trasladar los aspectos más importantes y las oportunidades que ofrecen los mercados exteriores para las empresas españolas"" #EstarDondeEstésArrancamos el ciclo de jornadas de #SabadellNegocioInternacional con una sesión dedicada a #China a cargo de Carlos Dalmau, dir Soluciones Internacionales @BancoSabadell, Guillermo Díaz, dir oficina @BancoSabadell #Shanghai y Eva Wu, dir Asian Desk Corporate & Investment Banking",https://pbs.twimg.com/media/EjJY0r8WkAA_cw8?format=jpg&name=small,null,3,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310987703832334337,@BancoSabadell,https://twitter.com/BancoSabadell,1601398800000,"En el marco del nuevo ciclo de jornadas de #SabadellNegocioInternacional ponemos foco en #China y el presente y futuro de este gran mercado. Si buscas implantar tu negocio en este país, te damos todas las claves el 30/09. Inscríbete aquí: 
    #EstarDondeEstés",https://pbs.twimg.com/media/EjFsU-mX0AEUWMX?format=png&name=small,null,3,2,1,null,https://twitter.com/Sabadell_Help/status/1311045249817604102,@Sabadell_Help,https://twitter.com/Sabadell_Help,1601412520000,"Buenas tardes Javid, soy Carmen. Si lo deseas, mándanos un DM a  para revisar tu caso si lo deseas.
    Gracias,
    ^Carmen",null,null,,,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310987703832334337,@BancoSabadell,https://twitter.com/BancoSabadell,1601398800000,"En el marco del nuevo ciclo de jornadas de #SabadellNegocioInternacional ponemos foco en #China y el presente y futuro de este gran mercado. Si buscas implantar tu negocio en este país, te damos todas las claves el 30/09. Inscríbete aquí: 
    #EstarDondeEstés",https://pbs.twimg.com/media/EjFsU-mX0AEUWMX?format=png&name=small,null,3,2,1,null,https://twitter.com/Javidoma77/status/1311037058631323648,@Javidoma77,https://twitter.com/Javidoma77,1601410567000,"Contratas 0€ por mantenimiento, tarjetas gratis y devolución de 3% de los principales recibos. Te cobran 15€ con nómina, 30€ sin ella más 0,80€ por apunte, y por más que preguntas no te dan opciones de cerrar la cuenta con hipoteca abierta. Q puedo hacer??
     ",null,null,,,1,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310987703832334337,@BancoSabadell,https://twitter.com/BancoSabadell,1601398800000,"En el marco del nuevo ciclo de jornadas de #SabadellNegocioInternacional ponemos foco en #China y el presente y futuro de este gran mercado. Si buscas implantar tu negocio en este país, te damos todas las claves el 30/09. Inscríbete aquí: 
    #EstarDondeEstés",https://pbs.twimg.com/media/EjFsU-mX0AEUWMX?format=png&name=small,null,3,2,1,null,https://twitter.com/BancoSabadell/status/1310987703832334337/retweets,@BancoSabadell,https://twitter.com/BancoSabadell,null,"En el marco del nuevo ciclo de jornadas de #SabadellNegocioInternacional ponemos foco en #China y el presente y futuro de este gran mercado. Si buscas implantar tu negocio en este país, te damos todas las claves el 30/09. Inscríbete aquí: 
    #EstarDondeEstés",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310972607307460608,@BancoSabadell,https://twitter.com/BancoSabadell,1601395200000,"#BNEW |  sigue con su apuesta por la #Innovación y la transformación de las empresas en su colaboración con , el gran evento disruptivo que reactivará la economía organizado por  del 06-09/10 en #Barcelona  #EstarDondeEstés Queremos que #BNEW sea el primer gran evento que reactive la economía. Por eso, y para que todas las empresas puedan asistir, a partir de hoy la entrada será gratuita.  Consíguela ya con el código BNEWFREE. ",null,null,3,2,1,null,https://twitter.com/Javidoma77/status/1311036987198111744,@Javidoma77,https://twitter.com/Javidoma77,1601410550000,"Contratas 0€ por mantenimiento, tarjetas gratis y devolución de 3% de los principales recibos. Te cobran 15€ con nómina, 30€ sin ella más 0,80€ por apunte, y por más que preguntas no te dan opciones de cerrar la cuenta con hipoteca abierta. Q puedo hacer??
     ",null,null,,,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310972607307460608,@BancoSabadell,https://twitter.com/BancoSabadell,1601395200000,"#BNEW |  sigue con su apuesta por la #Innovación y la transformación de las empresas en su colaboración con , el gran evento disruptivo que reactivará la economía organizado por  del 06-09/10 en #Barcelona  #EstarDondeEstés Queremos que #BNEW sea el primer gran evento que reactive la economía. Por eso, y para que todas las empresas puedan asistir, a partir de hoy la entrada será gratuita.  Consíguela ya con el código BNEWFREE. ",null,null,3,2,1,null,https://twitter.com/BancoSabadell/status/1310972607307460608/retweets,@BancoSabadell,https://twitter.com/BancoSabadell,1600685841000,"#BNEW |  sigue con su apuesta por la #Innovación y la transformación de las empresas en su colaboración con , el gran evento disruptivo que reactivará la economía organizado por  del 06-09/10 en #Barcelona  #EstarDondeEstés Queremos que #BNEW sea el primer gran evento que reactive la economía. Por eso, y para que todas las empresas puedan asistir, a partir de hoy la entrada será gratuita.  Consíguela ya con el código BNEWFREE. ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310962165029974022,@BancoSabadell,https://twitter.com/BancoSabadell,1601392711000,"#ElMundoQueViene | Arranca el debate 'La publicidad del futuro' organizado por  de  y  con los expertos , , José Barreiro, ,  sobre los retos y las oportunidades del sector ",https://pbs.twimg.com/media/EjF4-hFX0AYs6Qv?format=jpg&name=small,null,3,8,2,null,https://twitter.com/Javidoma77/status/1311036946039406593,@Javidoma77,https://twitter.com/Javidoma77,1601410540000,"Contratas 0€ por mantenimiento, tarjetas gratis y devolución de 3% de los principales recibos. Te cobran 15€ con nómina, 30€ sin ella más 0,80€ por apunte, y por más que preguntas no te dan opciones de cerrar la cuenta con hipoteca abierta. Q puedo hacer??
     ",null,null,,,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310962165029974022,@BancoSabadell,https://twitter.com/BancoSabadell,1601392711000,"#ElMundoQueViene | Arranca el debate 'La publicidad del futuro' organizado por  de  y  con los expertos , , José Barreiro, ,  sobre los retos y las oportunidades del sector ",https://pbs.twimg.com/media/EjF4-hFX0AYs6Qv?format=jpg&name=small,null,3,8,2,null,https://twitter.com/BancoSabadell/status/1310962165029974022/retweets,@BancoSabadell,https://twitter.com/BancoSabadell,null,"#ElMundoQueViene | Arranca el debate 'La publicidad del futuro' organizado por  de  y  con los expertos , , José Barreiro, ,  sobre los retos y las oportunidades del sector ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310912207857872896,@BancoSabadell,https://twitter.com/BancoSabadell,1601380800000,"#SabadellCompromisoSostenible | En  nos sumamos al #SmartWork. Una etapa en la que seguimos cuidando la salud de nuestros empleados y el medioambiente 
    #SomosSabadell #EstarDondeEstés",https://pbs.twimg.com/media/EjEJoqwXgAAxkAi?format=jpg&name=small,null,9,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310940062465642502,@BancoSabadell,https://twitter.com/BancoSabadell,1601387441000,"#SabadellSeguros | Si quieres saber cómo afecta un #ERTE a la jubilación, en nuestra web #EstarDondeEstés analizamos el impacto que tienen los expedientes de regulación temporal de empleo en la edad de jubilación y los planes de pensiones ",https://pbs.twimg.com/media/EjFlCDeWoAA6_WA?format=jpg&name=small,null,3,,2,null,https://twitter.com/Javidoma77/status/1311036868885123072,@Javidoma77,https://twitter.com/Javidoma77,1601410522000,"Contratas 0€ por mantenimiento, tarjetas gratis y devolución de 3% de los principales recibos. Te cobran 15€ con nómina, 30€ sin ella más 0,80€ por apunte, y por más que preguntas no te dan opciones de cerrar la cuenta con hipoteca abierta. Q puedo hacer??
     ",null,null,,,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310940062465642502,@BancoSabadell,https://twitter.com/BancoSabadell,1601387441000,"#SabadellSeguros | Si quieres saber cómo afecta un #ERTE a la jubilación, en nuestra web #EstarDondeEstés analizamos el impacto que tienen los expedientes de regulación temporal de empleo en la edad de jubilación y los planes de pensiones ",https://pbs.twimg.com/media/EjFlCDeWoAA6_WA?format=jpg&name=small,null,3,,2,null,https://twitter.com/nievesjuez/status/1311006281545768960,@nievesjuez,https://twitter.com/nievesjuez,1601403229000,¡Efectivamente! Comisión sorpresa,null,null,,,,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310940062465642502,@BancoSabadell,https://twitter.com/BancoSabadell,1601387441000,"#SabadellSeguros | Si quieres saber cómo afecta un #ERTE a la jubilación, en nuestra web #EstarDondeEstés analizamos el impacto que tienen los expedientes de regulación temporal de empleo en la edad de jubilación y los planes de pensiones ",https://pbs.twimg.com/media/EjFlCDeWoAA6_WA?format=jpg&name=small,null,3,,2,null,https://twitter.com/minomerallas/status/1310941035602862082,@minomerallas,https://twitter.com/minomerallas,1601387673000,Quieres saber como te afectan las comisiones cuando no las había? Vente a ,null,null,2,,1,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310940062465642502,@BancoSabadell,https://twitter.com/BancoSabadell,1601387441000,"#SabadellSeguros | Si quieres saber cómo afecta un #ERTE a la jubilación, en nuestra web #EstarDondeEstés analizamos el impacto que tienen los expedientes de regulación temporal de empleo en la edad de jubilación y los planes de pensiones ",https://pbs.twimg.com/media/EjFlCDeWoAA6_WA?format=jpg&name=small,null,3,,2,null,https://twitter.com/BancoSabadell/status/1310940062465642502/likes,@BancoSabadell,https://twitter.com/BancoSabadell,null,"#SabadellSeguros | Si quieres saber cómo afecta un #ERTE a la jubilación, en nuestra web #EstarDondeEstés analizamos el impacto que tienen los expedientes de regulación temporal de empleo en la edad de jubilación y los planes de pensiones ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/BancoSabadell?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://twitter.com/BancoSabadell/status/1310902755985428480,@BancoSabadell,https://twitter.com/BancoSabadell,1601378547000,"#SabadellPodcast | , director de marca de : “El confinamiento forzado nos ha hecho ver que invertir en interiorismo es igual a invertir en calidad de vida y confort"". Escucha su charla con  en: 
    #EstarDondeEstés",https://pbs.twimg.com/media/EjFDA9iXkAEdlWj?format=jpg&name=small,null,6,5,1,null,https://twitter.com/Javidoma77/status/1311036794943700992,@Javidoma77,https://twitter.com/Javidoma77,1601410504000,"Contratas 0€ por mantenimiento, tarjetas gratis y devolución de 3% de los principales recibos. Te cobran 15€ con nómina, 30€ sin ella más 0,80€ por apunte, y por más que preguntas no te dan opciones de cerrar la cuenta con hipoteca abierta. Q puedo hacer??
     ",null,null,,,,null
