Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_share,Comment_Website,Comment_Name,Comment_Author__URL,Comment_Timestamp,Comment_Content,Comment_Image_URL,Comment_Video_URL,Comment_Number_of_Likes,Comment_Number_of_Retweets,Comment_Number_of_Reviews,Comment_Number_of_share
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310976164555632643,@bbva,https://twitter.com/bbva,1601396049000," #BBVA's Executive Chairman Carlos Torres Vila said ""We need to invest in education focusing in the #digital world"" in his last interview at . Learn more ",https://pbs.twimg.com/card_img/1310841212891525121/G1OgPXGu?format=jpg&name=small,null,1,,3,null,https://twitter.com/bbva/status/1310976164555632643/likes,@bbva,https://twitter.com/bbva,null," #BBVA's Executive Chairman Carlos Torres Vila said ""We need to invest in education focusing in the #digital world"" in his last interview at . Learn more ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310949744689250310,@bbva,https://twitter.com/bbva,1601389750000, Las ayudas del Fondo Solidario COVID-19 de  beneficiarán a 800 familias vulnerables del departamento del Chocó. Conoce los detalles ,https://pbs.twimg.com/card_img/1309584539761733643/wq9DDJBy?format=png&name=small,null,8,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310970687176298496,@bbva,https://twitter.com/bbva,1601394743000,¡Llega el #HackathonBBVA 2020!  Este año podrás participar desde tu casa y resolver los 12 retos de transformación digital en la banca que lanzarán los diferentes países participantes . ¡No te lo pierdas!  ,https://pbs.twimg.com/media/EjGA2jIWAAA4FWx?format=jpg&name=small,null,6,2,1,null,https://twitter.com/andreaquecan/status/1311002378938785793,@andreaquecan,https://twitter.com/andreaquecan,1601402299000,"Señores  , llevo mas de un mes  solicitando asistencia tecnica respecto a la App, no la he podido volver a utilizar, y por ende no puedo hacer pagos en linea, ni siquiera por web, debido a que me solicita confirmacion de BBVA net Movil.  Por favor... ayuda URGENTE",null,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310970687176298496,@bbva,https://twitter.com/bbva,1601394743000,¡Llega el #HackathonBBVA 2020!  Este año podrás participar desde tu casa y resolver los 12 retos de transformación digital en la banca que lanzarán los diferentes países participantes . ¡No te lo pierdas!  ,https://pbs.twimg.com/media/EjGA2jIWAAA4FWx?format=jpg&name=small,null,6,2,1,null,https://twitter.com/bbva/status/1310970687176298496/retweets,@bbva,https://twitter.com/bbva,null,¡Llega el #HackathonBBVA 2020!  Este año podrás participar desde tu casa y resolver los 12 retos de transformación digital en la banca que lanzarán los diferentes países participantes . ¡No te lo pierdas!  ,null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbvaedufin/status/1309160743665889282,@bbvaedufin,https://twitter.com/bbvaedufin,1600963218000," Don't miss this Interesting study via , Andrea Bolognesi & Andrea Hasler and selected by #BBVAEduFin: ""Millennials and money: Financial preparedness and money management practices before #COVID19"" ",https://pbs.twimg.com/media/EisSvvmXcAIaRim?format=jpg&name=small,null,6,4,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309406056292941824,@bbva,https://twitter.com/bbva,1601021706000," En el quinto aniversario de los #ODS, #BBVA ha iluminado de azul su sede para conmemorar la fecha en la que 193 países firmaron  la #Agenda2030 en la . Conoce más acerca de estos Objetivos y el #Compromiso2025 de BBVA . #BBVASostenible",https://pbs.twimg.com/card_img/1309393878781394944/mQY5ve-o?format=jpg&name=small,null,8,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309379651966468098,@bbva,https://twitter.com/bbva,1601015410000," Carlos Torres Vila, presidente de #BBVA, se dirige a todos los empleados del banco en el blog interno The Pulse: “Nuestro éxito como banco se define por nuestro propósito, poner al alcance de todos las oportunidades de esta nueva era”. Sigue leyendo .",https://pbs.twimg.com/card_img/1309394314884247553/lRI5114_?format=jpg&name=small,null,5,2,1,null,https://twitter.com/bbva/status/1310527802798637057,@bbva,https://twitter.com/bbva,1601289151000,"Hola, copiamos a nuestros compañeros de  para que puedan ayudarte. Un saludo.",null,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309379651966468098,@bbva,https://twitter.com/bbva,1601015410000," Carlos Torres Vila, presidente de #BBVA, se dirige a todos los empleados del banco en el blog interno The Pulse: “Nuestro éxito como banco se define por nuestro propósito, poner al alcance de todos las oportunidades de esta nueva era”. Sigue leyendo .",https://pbs.twimg.com/card_img/1309394314884247553/lRI5114_?format=jpg&name=small,null,5,2,1,null,https://twitter.com/MitziMonge1/status/1309532697467920385,@MitziMonge1,https://twitter.com/MitziMonge1,1601051899000,Buen día. ¿Cómo los contacto en Mexico? Estoy molesta con su aplicación o servicio.,null,null,,,2,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309379651966468098,@bbva,https://twitter.com/bbva,1601015410000," Carlos Torres Vila, presidente de #BBVA, se dirige a todos los empleados del banco en el blog interno The Pulse: “Nuestro éxito como banco se define por nuestro propósito, poner al alcance de todos las oportunidades de esta nueva era”. Sigue leyendo .",https://pbs.twimg.com/card_img/1309394314884247553/lRI5114_?format=jpg&name=small,null,5,2,1,null,https://twitter.com/bbva/status/1309379651966468098/retweets,@bbva,https://twitter.com/bbva,null," Carlos Torres Vila, presidente de #BBVA, se dirige a todos los empleados del banco en el blog interno The Pulse: “Nuestro éxito como banco se define por nuestro propósito, poner al alcance de todos las oportunidades de esta nueva era”. Sigue leyendo .",null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309241220477190145,@bbva,https://twitter.com/bbva,1600982406000," Arranca el curso para los #emprendedores de América Latina: nuevas convocatorias que buscan ideas y empresas #innovadoras para el desarrollo #sostenible . Entre ellas, la nueva edición de  en México. ¡Mira! ",https://pbs.twimg.com/card_img/1309140522964000769/PmK1YZ8z?format=jpg&name=small,null,6,2,1,null,https://twitter.com/bbva/status/1309446051510788096,@bbva,https://twitter.com/bbva,1601031241000,"Hola, copiamos a nuestros compañeros de  para que puedan ayudarte. Un saludo.",null,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309241220477190145,@bbva,https://twitter.com/bbva,1600982406000," Arranca el curso para los #emprendedores de América Latina: nuevas convocatorias que buscan ideas y empresas #innovadoras para el desarrollo #sostenible . Entre ellas, la nueva edición de  en México. ¡Mira! ",https://pbs.twimg.com/card_img/1309140522964000769/PmK1YZ8z?format=jpg&name=small,null,6,2,1,null,https://twitter.com/Trinida29310233/status/1309252209281040387,@Trinida29310233,https://twitter.com/Trinida29310233,1600985026000,"Por favor, necesito solucionar mi problema con la tarjeta visa de la ese banco. No atienden los teléfonos.",null,null,,,1,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309241220477190145,@bbva,https://twitter.com/bbva,1600982406000," Arranca el curso para los #emprendedores de América Latina: nuevas convocatorias que buscan ideas y empresas #innovadoras para el desarrollo #sostenible . Entre ellas, la nueva edición de  en México. ¡Mira! ",https://pbs.twimg.com/card_img/1309140522964000769/PmK1YZ8z?format=jpg&name=small,null,6,2,1,null,https://twitter.com/bbva/status/1309241220477190145/retweets,@bbva,https://twitter.com/bbva,null," Arranca el curso para los #emprendedores de América Latina: nuevas convocatorias que buscan ideas y empresas #innovadoras para el desarrollo #sostenible . Entre ellas, la nueva edición de  en México. ¡Mira! ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309180310735777795,@bbva,https://twitter.com/bbva,1600967884000,How has the impact of the Principles for #ResponsibleBanking been after one year?   global director of Responsible Business at BBVA tell us on the occasion of their first anniversary . Look! ,https://pbs.twimg.com/card_img/1311215783717015552/Wo-E_5mF?format=jpg&name=small,null,2,1,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309213604680531975,@bbva,https://twitter.com/bbva,1600975822000,¿Cuántas #fakenews has escuchado desde que empezó la pandemia ? Hablamos de la #fakescience que circula por las redes sociales en este #BBVApodcast ,https://pbs.twimg.com/card_img/1311223683915096064/qmGRiXGX?format=jpg&name=small,null,2,1,3,null,https://twitter.com/bbva/status/1309406019060150273,@bbva,https://twitter.com/bbva,1601021697000,"Hola, para una atención más personalizada te recomendamos que contactes con los canales de atención en tu país. Los puedes encontrar en este enlace:  Gracias, un saludo.",https://pbs.twimg.com/card_img/1310613910320492545/5iEcXcs7?format=png&name=small,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309213604680531975,@bbva,https://twitter.com/bbva,1600975822000,¿Cuántas #fakenews has escuchado desde que empezó la pandemia ? Hablamos de la #fakescience que circula por las redes sociales en este #BBVApodcast ,https://pbs.twimg.com/card_img/1311223683915096064/qmGRiXGX?format=jpg&name=small,null,2,1,3,null,https://twitter.com/marcelaperez89/status/1309232560430604291,@marcelaperez89,https://twitter.com/marcelaperez89,1600980341000,"Buenas tardes, necesito ayuda, intento hacer un pago por Internet a través de pse, pero olvidé mi contraseña de mi cuenta de bbva net, porque sólo uso mi huella
     hacer transferencias, quedo debo hacer en este momento para lograr el pago por pse?",null,null,,,1,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309213604680531975,@bbva,https://twitter.com/bbva,1600975822000,¿Cuántas #fakenews has escuchado desde que empezó la pandemia ? Hablamos de la #fakescience que circula por las redes sociales en este #BBVApodcast ,https://pbs.twimg.com/card_img/1311223683915096064/qmGRiXGX?format=jpg&name=small,null,2,1,3,null,https://twitter.com/bbva/status/1309213604680531975/retweets,@bbva,https://twitter.com/bbva,null,¿Cuántas #fakenews has escuchado desde que empezó la pandemia ? Hablamos de la #fakescience que circula por las redes sociales en este #BBVApodcast ,null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309149373901746176,@bbva,https://twitter.com/bbva,1600960508000," “Los principios de #BancaResponsable son hoy más actuales que nunca”. , Director Global de BR y Ricardo Laiseca, Director de la Oficina Global de #Sostenibilidad, nos cuentan qué ha hecho BBVA para aplicarlos en el aniversario de su firma ",https://pbs.twimg.com/card_img/1310863489653772289/apDgygD5?format=jpg&name=240x240,null,2,2,1,null,https://twitter.com/maurod396/status/1309192833539215360,@maurod396,https://twitter.com/maurod396,1600970869000,"Dos horas esperando que me respondan, media hora en espera para que me digan que no me pueden ayudar. ASCO BASURA DE BANCO",null,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309149373901746176,@bbva,https://twitter.com/bbva,1600960508000," “Los principios de #BancaResponsable son hoy más actuales que nunca”. , Director Global de BR y Ricardo Laiseca, Director de la Oficina Global de #Sostenibilidad, nos cuentan qué ha hecho BBVA para aplicarlos en el aniversario de su firma ",https://pbs.twimg.com/card_img/1310863489653772289/apDgygD5?format=jpg&name=240x240,null,2,2,1,null,https://twitter.com/bbva/status/1309149373901746176/retweets,@bbva,https://twitter.com/bbva,null," “Los principios de #BancaResponsable son hoy más actuales que nunca”. , Director Global de BR y Ricardo Laiseca, Director de la Oficina Global de #Sostenibilidad, nos cuentan qué ha hecho BBVA para aplicarlos en el aniversario de su firma ",null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309062564341592070,@bbva,https://twitter.com/bbva,1600939811000,Un año más los empleados de #BBVA ponen el foco en trabajar en los valores y comportamientos corporativos de la entidad en su ‘Values Day’  . ¡Te lo contamos! ,https://pbs.twimg.com/card_img/1309062566568693763/S61YhGpP?format=jpg&name=small,null,2,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309072597716533251,@bbva,https://twitter.com/bbva,1600942203000,"  El #BarómetroJóvenesYTecnología elaborado por ,  y  refleja que la percepción sobre el futuro de los jóvenes españoles se asienta entre el optimismo y la incertidumbre . ¡Conócelo! ",https://pbs.twimg.com/card_img/1308780601055629312/l5EppebE?format=jpg&name=small,null,6,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309085286710865923,@bbva,https://twitter.com/bbva,1600945228000,¿Estás sufriendo las consecuencias económicas provocadas por la #Covid19?   Te explicamos a afrontar tus pagos y a mantener tu estabilidad financiera . Consúltalo aquí ,https://pbs.twimg.com/card_img/1311269572046188546/pEMwnfJN?format=jpg&name=small,null,5,4,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/BBVA_IT/status/1309083756049948674,@BBVA_IT,https://twitter.com/BBVA_IT,1600944863000,"¿Quieres participar en proyectos innovadores junto a personas apasionadas por la tecnología? Si tienes 3 años de experiencia trabajando en tecnologías como ASO, APX, Batch, ¡entra en el enlace!#analistajava #opportunitydevelopers #ofertadetrabajo
    ",null,null,3,3,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/FMBBVA/status/1308423611691216898,@FMBBVA,https://twitter.com/FMBBVA,1600787473000,#Evento | ¿Cuáles son los retos y logros que impulsan a que una mujer se reinvente para afrontar la nueva realidad? Acompáñanos el 28-sept a reflexionar sobre las experiencias de las que salen adelante a pesar de los desafíos de la #pandemia. Más info ,https://pbs.twimg.com/media/Eih0CtHXsAAscbB?format=png&name=small,null,28,9,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbvaedufin/status/1308828522195058688,@bbvaedufin,https://twitter.com/bbvaedufin,1600884011000,Don't miss this paper via  and selected by #BBVAEduFinAdvancing women’s digital financial inclusion Digital financial services have expanded opportunities for millions of women across the globe  ,https://pbs.twimg.com/media/EinkmERXkAArRJA?format=jpg&name=small,null,1,2,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309122944786890757,@bbva,https://twitter.com/bbva,1600954207000,¿Te gustaría recibir la próxima cesta del  en casa?  Si se te dan bien las adivinanzas la conseguirás fácilmente . Tienes que participar a través de Instagram   ¡No lo dudes! #MiRecetaSostenible,https://pbs.twimg.com/media/EirwYKZWsAkcoYN?format=jpg&name=small,null,2,1,1,null,https://twitter.com/robimson127/status/1309123604114804740,@robimson127,https://twitter.com/robimson127,1600954364000,Lo que decearia por ahora es que del solución a mi reclamo que presente el 27 de julio y aún no hay respuesta de ello,null,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309122944786890757,@bbva,https://twitter.com/bbva,1600954207000,¿Te gustaría recibir la próxima cesta del  en casa?  Si se te dan bien las adivinanzas la conseguirás fácilmente . Tienes que participar a través de Instagram   ¡No lo dudes! #MiRecetaSostenible,https://pbs.twimg.com/media/EirwYKZWsAkcoYN?format=jpg&name=small,null,2,1,1,null,https://twitter.com/bbva/status/1309122944786890757/retweets,@bbva,https://twitter.com/bbva,null,¿Te gustaría recibir la próxima cesta del  en casa?  Si se te dan bien las adivinanzas la conseguirás fácilmente . Tienes que participar a través de Instagram   ¡No lo dudes! #MiRecetaSostenible,null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310127062578008066,@bbva,https://twitter.com/bbva,1601193607000," ""#BBVA afronta los desafíos actuales desde la fortaleza"". Así lo ha asegurado Onur Genç, consejero delegado de BBVA, en una conferencia organizada por  ",https://pbs.twimg.com/card_img/1309169167514447878/ttAuXm0M?format=jpg&name=small,null,2,1,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1310149735836254208,@bbva,https://twitter.com/bbva,1601199013000,"#Katowice banks BBVA, , ,  and  published a report on the application of the #PACTAForBanks methodology, designed to steer their credit portfolios towards the objective of the #ParisAgreement . Learn more! ",https://pbs.twimg.com/card_img/1310493010950606850/WYPqGQMO?format=jpg&name=small,null,1,,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309965988906049536,@bbva,https://twitter.com/bbva,1601155204000, ¿Estás buscando empleo o quieres seguir impulsando tu carrera profesional?  En este #BBVApodcast te contamos los cambios que atraviesa el mercado laboral de Perú y las nuevas cualidades profesionales que se demandan  ,https://pbs.twimg.com/card_img/1309552983730987008/AePdy4yW?format=jpg&name=small,null,2,1,1,null,https://twitter.com/bbva/status/1310548840169320449,@bbva,https://twitter.com/bbva,1601294166000,"Hola, para una atención más personalizada te recomendamos que contactes con los canales de atención en tu país. Los puedes encontrar en este enlace:  Gracias, un saludo.",https://pbs.twimg.com/card_img/1310613910320492545/5iEcXcs7?format=png&name=small,null,,,,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309965988906049536,@bbva,https://twitter.com/bbva,1601155204000, ¿Estás buscando empleo o quieres seguir impulsando tu carrera profesional?  En este #BBVApodcast te contamos los cambios que atraviesa el mercado laboral de Perú y las nuevas cualidades profesionales que se demandan  ,https://pbs.twimg.com/card_img/1309552983730987008/AePdy4yW?format=jpg&name=small,null,2,1,1,null,https://twitter.com/Malu17020098/status/1310005963106267136,@Malu17020098,https://twitter.com/Malu17020098,1601164734000,"Hola, no puedo activar la app de bbva",null,null,,,1,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309965988906049536,@bbva,https://twitter.com/bbva,1601155204000, ¿Estás buscando empleo o quieres seguir impulsando tu carrera profesional?  En este #BBVApodcast te contamos los cambios que atraviesa el mercado laboral de Perú y las nuevas cualidades profesionales que se demandan  ,https://pbs.twimg.com/card_img/1309552983730987008/AePdy4yW?format=jpg&name=small,null,2,1,1,null,https://twitter.com/bbva/status/1309965988906049536/retweets,@bbva,https://twitter.com/bbva,null, ¿Estás buscando empleo o quieres seguir impulsando tu carrera profesional?  En este #BBVApodcast te contamos los cambios que atraviesa el mercado laboral de Perú y las nuevas cualidades profesionales que se demandan  ,null,null,null,null,null,null
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309788571067453445,@bbva,https://twitter.com/bbva,1601112904000,"Los jóvenes españoles creen que los desarrollos tecnológicos más necesarios deben enfocarse en mejorar la salud y proteger el medio ambiente  . Así lo refleja el #BarómetroJóvenesYTecnología elaborado por ,  y  ",https://pbs.twimg.com/card_img/1308780601055629312/l5EppebE?format=jpg&name=small,null,3,,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
Post&Comment,,https://twitter.com/bbva,https://twitter.com/bbva/status/1309810064941867008,@bbva,https://twitter.com/bbva,1601118029000," 5 years ago, representatives from 193 countries approved the #Agenda2030, where the #UN defined 17 #SGF and 169 targets that address issues from extreme poverty to #ClimateChange . Join the celebration!  #SustainableBBVA",https://pbs.twimg.com/card_img/1309390148543672321/IDuEyzQB?format=jpg&name=small,null,1,,,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
